# timestamp x y z q_x q_y q_z q_w
1671108956.0851216 -46.682806171516518 -147.29473637958131 0.65475875874403844 -0.0055276302200959488 0.0027126180008342636 0.70847568314527376 0.70570836285222582
1671108956.1859872 -46.67764555226676 -147.40110662005767 0.61702424366101616 -0.002443162528725121 0.0081833434527825641 0.71015838910172757 0.7039901464049273
1671108956.2854824 -46.709690057960898 -147.46373452691009 0.62443987506888798 -0.0063685007885394907 0.0064016227260032289 0.70861174451683762 0.70554082586125688
1671108956.3850117 -46.713046132162681 -147.52408649785278 0.63584013788108706 -0.0073450484730424852 0.0064544456032796646 0.70800698937029238 0.70613772976502109
1671108956.4845495 -46.696905732600015 -147.61614799196087 0.62793479411620634 -0.0055133434297576622 0.0083695748211959457 0.70881487703978818 0.70532334666350549
1671108956.5854363 -46.684870905614829 -147.71864006080293 0.62121284786798059 -0.0056386483646075703 0.0048840755136264806 0.71002995915001632 0.70413195394075356
1671108956.6849294 -46.70199165053014 -147.79939074729307 0.60915254869014013 -0.0064796201255142042 0.0069324821127144821 0.71084101019559942 0.70328871271966664
1671108956.7858458 -46.687046521851045 -147.8800359239053 0.61528413214646283 -0.0048252968911976961 0.0066893602862284941 0.71133163401272392 0.70280813556877708
1671108956.8853211 -46.685686287799804 -147.96329699028283 0.60327751461879808 -0.0065403518625159829 0.0067644255686181562 0.71093820518216355 0.70319153490112851
1671108956.98491 -46.700420170942877 -148.06329695657007 0.59170723460949937 -0.0044203294553181562 0.0077883692520773684 0.71078198173352869 0.70335536994812042
1671108957.0857687 -46.709650092466177 -148.12661991475559 0.59128556139469146 -0.00657908999133859 0.0081136444242397628 0.71145346929833264 0.70265556667005025
1671108957.1852832 -46.70478225444991 -148.19377929627524 0.58813899720080653 -0.0088239208008451479 0.0086247020023509802 0.70913989203674777 0.70495983322397937
1671108957.2848272 -46.694143170160707 -148.28027134991586 0.58233082544426429 -0.0081292340056505034 0.0089134075295057812 0.70824406232781012 0.70586458679983022
1671108957.3856988 -46.664057392773593 -148.40589615176359 0.58756388731989995 0.00030984838374108518 0.0047763862397723518 0.70854434771434815 0.70565005310742801
1671108957.4852123 -46.659601318926924 -148.4787533561524 0.5789953106898813 -0.0029104138727731421 0.0077434732667358945 0.70928461143296229 0.70487368236957748
1671108957.5847647 -46.648434789650139 -148.55079847146271 0.57536989660933602 -0.0018489189763640336 0.010756049775265812 0.71127176282682913 0.70283238990321573
1671108957.685607 -46.634706681042907 -148.62875929142348 0.55868179156742981 -0.00069230461599801305 0.0099569018513071504 0.71121446516410081 0.70290423626635234
1671108957.7851446 -46.634833149918911 -148.70078738265968 0.54756293030679215 -0.0025919922848795266 0.0073416943514759024 0.71272686519377193 0.7013984578904513
1671108957.8859773 -46.623707121366635 -148.79512098236123 0.53506314708217961 -0.002933139262361409 0.011639896671472163 0.71228854094148153 0.701784114912129
1671108957.985527 -46.625264473741126 -148.85603510851041 0.53172578320801245 -0.005379754013130407 0.012127076577463017 0.71200757150907668 0.70204644459906618
1671108958.0850601 -46.628574317804912 -148.93582642728686 0.52944027577601371 -0.0052481691958243121 0.01032376848394639 0.71258993484857514 0.70148518250700465
1671108958.1858721 -46.610939004930479 -149.02731246290057 0.52223441943377247 -0.002650300534354424 0.012683042451684348 0.71295877224302873 0.70108623251562974
1671108958.2854753 -46.585360678816585 -149.1114189566411 0.52083807975798835 0.00066695126209102135 0.0091250176682181935 0.71701863073110084 0.69699395435905032
1671108958.3849502 -46.572383017951253 -149.19391550582984 0.51361537186726913 -0.00063205712099030273 0.0084804946345526291 0.71985427329566276 0.69407312794295828
1671108958.4858265 -46.569239240662007 -149.2588929541435 0.51501520300172254 0.0021530915473412389 0.011082830646556978 0.72173340685111742 0.69207905942654246
1671108958.585402 -46.561866862010213 -149.32909235793315 0.50482262255586674 0.0015206207117874483 0.011848424526284989 0.7220552701474251 0.6917322382260529
1671108958.6849241 -46.538527965374108 -149.40384384381994 0.50454866372272367 -0.0054866617362067521 0.008216696111788031 0.72270638652227692 0.69108455439831118
1671108958.7857585 -46.541148409285022 -149.50108381964787 0.50004729212447985 -0.0041686689163648047 0.010644502129606775 0.72436128242471887 0.68932579329218135
1671108958.8852868 -46.543727688591929 -149.57400219595507 0.4980055843461304 -0.0063945132385390029 0.012896575236354037 0.72179654568967444 0.69195558757630471
1671108958.9848943 -46.541586772940867 -149.66128570070714 0.49405790371187025 -0.0064127739458616634 0.012131685602448972 0.72126336352405129 0.69252498797713757
1671108959.0857038 -46.523602079089734 -149.76437079555319 0.49258296138942231 0.0035926882897842306 0.015208117921509775 0.72297931607609323 0.69069292327798082
1671108959.1852908 -46.494296209587901 -149.84355803702547 0.48284737350419155 -0.0049934326470011513 0.011316008771808302 0.72393053021338616 0.68976198866046612
1671108959.2847738 -46.491888659960033 -149.91792749860659 0.48065885987952345 -0.0033072202023695547 0.013930828246745705 0.72655324053632642 0.68696097631892861
1671108959.3856015 -46.470697670663149 -149.9936952649355 0.47628085880130522 -0.00043550133496203535 0.012629355817238386 0.72633773114696398 0.68722180554935053
1671108959.4851789 -46.468168389122191 -150.06168397543431 0.47731742640435687 -8.976152231342085e-05 0.012761649936793098 0.72664861675614678 0.68689076278556715
1671108959.5860295 -46.464968267651649 -150.15267620195897 0.45559781701490276 -0.0026629530944378582 0.014016118617214893 0.7265302603816608 0.68698634473290743
1671108959.6854739 -46.452665104568005 -150.21739669439719 0.45437714774012555 -0.0022944831911379951 0.014569898264768524 0.72645134704030367 0.6870595998854595
1671108959.7851202 -46.437434790756924 -150.29849124058111 0.45937875128462902 -0.0040063460187503841 0.014289274990850288 0.72458069656802426 0.68903017348502993
1671108959.884613 -46.419030323790757 -150.39107440934629 0.45073044393211598 -0.0033527466067295101 0.015173811155292391 0.72430019433203863 0.68930961333481044
1671108959.9854741 -46.394279523262384 -150.51511232024728 0.44850891717821351 0.0036687671950695368 0.012067147463847148 0.72805361255606593 0.68540415912322539
1671108960.0850105 -46.388789294707777 -150.58555019519628 0.42961884300708764 -0.0016337379836243668 0.011087317321232214 0.72907148702007629 0.68434579644296356
1671108960.1858969 -46.372299019797147 -150.65948242664635 0.41853733556792128 0.00030533767174464616 0.016394146210261546 0.7299986846603731 0.68325182702504916
1671108960.2854056 -46.349063385013494 -150.74733527276217 0.40603756429478516 0.0015120871904999249 0.014691016450555545 0.72790774556020421 0.68551601117803163
1671108960.3848889 -46.362459923198635 -150.82044223876969 0.39327198507599526 -0.0058466745893700116 0.010169847997716244 0.72987931257667593 0.68347536872995529
1671108960.4857969 -46.332766795161369 -150.91603531409427 0.4055043860860168 -0.0018835418566786894 0.015190814624838012 0.72821069419645557 0.68518236716878822
1671108960.5853648 -46.313958378500494 -150.97468081247433 0.39989014268815515 -0.0031354821130352762 0.01720944712046845 0.72663141214969906 0.68680477179403832
1671108960.6848812 -46.297961646032334 -151.06080978518577 0.3975485170096158 -0.0023895159002035294 0.015470025700877674 0.72624689445051482 0.6872557142865815
1671108960.7857413 -46.282537442421166 -151.16628535956218 0.39219925889670837 0.0037889666227664928 0.017312620378881195 0.72670448693208745 0.68672156335760992
1671108960.8852396 -46.250252067241448 -151.26332155872657 0.40661870202869166 0.00053515182099197415 0.010278906295133136 0.7290745331636842 0.68435691184502578
1671108960.9848125 -46.248362968789039 -151.34090470357165 0.40095064281746734 0.0013819947534028647 0.012128833394397491 0.73031658173198555 0.68299975983765926
1671108961.0856135 -46.244690024024251 -151.40495709455013 0.38620671819970004 0.0012271204748920406 0.014985984257748499 0.73068100797502422 0.68255342577396039
1671108961.1852083 -46.22279459485263 -151.48216284473241 0.3616031421259045 -0.00038012868817783831 0.016730573770594309 0.73010926812650501 0.68312546431769516
1671108961.2847362 -46.192742930927125 -151.56352152592987 0.36073286541998378 -0.0054492845187953604 0.014217966106299343 0.73022386188575206 0.68303826120554256
1671108961.3855753 -46.214607972909512 -151.64184908559099 0.36583568184524767 -0.0023803051810252608 0.015070251518158507 0.73199526851304042 0.68113886142323898
1671108961.4851069 -46.213307028274983 -151.70461240988521 0.36531450452134001 -0.0044265455272763125 0.016452588500192392 0.72998795145458706 0.68324761891826125
1671108961.5846725 -46.20717497564852 -151.78672763314844 0.36286205704882729 -0.0044147587912175806 0.016582198773854587 0.72968315726016209 0.68357006268522413
1671108961.6855011 -46.160972165411714 -151.89732799021229 0.35490707655400028 0.0041644241536774951 0.01769807731237219 0.73054640413199579 0.682620968796538
1671108961.7850862 -46.146387505603585 -151.96485882241427 0.34088197162076822 -0.0065217092383665094 0.015979416704770776 0.73276572299652076 0.68026209710064833
1671108961.8845296 -46.146241284541041 -152.03249246067554 0.34013200530335297 -0.0033611048544629697 0.020554529929170971 0.73352672836389021 0.67934141125748804
1671108961.9854469 -46.118848466578129 -152.10388822936864 0.33604882716313 -0.0022637795527174986 0.018230711970286462 0.73273031445708603 0.68027112441938353
1671108962.0849619 -46.087917244613173 -152.17940392991304 0.3283655464343726 -0.0016741113803898325 0.018978936330102524 0.73250901414252956 0.68049066233623146
1671108962.1858301 -46.078406640410421 -152.25899602298514 0.33131167875453821 -0.0020781737023957505 0.018597966603415731 0.73224600548012386 0.68078306698292912
1671108962.2853582 -46.092596934643389 -152.34457794229687 0.33095372874960294 -0.0046108313698957695 0.019742978397599538 0.73129814751717703 0.68175653607135689
1671108962.3848739 -46.079530632299928 -152.42290573722272 0.32966971187591543 -0.0048016883011204776 0.019457797088833221 0.72959968443431911 0.6835807475311535
1671108962.4857545 -46.070312544861437 -152.50936883007438 0.32754589650258414 -0.004888667917465987 0.019795790418929773 0.7296526532299884 0.68351388664907231
1671108962.5853181 -46.046712547484042 -152.64407677266971 0.31424643580168482 0.0017898977172066057 0.015713806064029199 0.73015934469850641 0.6830938470770993
1671108962.6847987 -46.042828632244465 -152.72241281490625 0.33167572371661658 0.00039627942487049613 0.01175554756649108 0.7321268408376429 0.68106676544162792
1671108962.7856951 -46.022575208871068 -152.79676358563378 0.31995233209803692 0.0022163668823120142 0.015325888965172934 0.73360496356932459 0.6793997072944028
1671108962.8851838 -46.002001083980502 -152.86487893298417 0.31154472843259567 0.0022774270245710525 0.01501296334137908 0.73198714019708022 0.68114921334752943
1671108962.9860814 -45.992360047693921 -152.96532593586781 0.30539725765287867 0.00046917232099563341 0.0070091567840627651 0.73189161946726089 0.68138484643562469
1671108963.0855927 -45.988473987467586 -153.04949170540758 0.30278697408735739 0.001918177709329717 0.011920251351077516 0.73097096091812397 0.68230175325616516
1671108963.1851101 -45.968782421028614 -153.10794777778014 0.28616296663060781 -0.0019700449956516447 0.015541186099041118 0.72898235286906032 0.68435321264887683
1671108963.2859921 -45.959969662318379 -153.19706681873873 0.2862301305904984 -0.00091766721019368727 0.013962125880934253 0.7288475826626778 0.68453299275823642
1671108963.3855319 -45.941104596802589 -153.31490572697595 0.27145601886045179 0.010627168579768887 0.015298201997759777 0.73069282262407387 0.6824522161069424
1671108963.4850893 -45.910671852485834 -153.41163612529448 0.26440089878588907 0.0014405036033580826 0.010148322021923428 0.73165115848669016 0.68160217047379767
1671108963.5846252 -45.900358102700118 -153.48335622346698 0.26276090541928998 0.0040839263118880144 0.011884096666248367 0.73328316302643404 0.67980724666206271
1671108963.6854358 -45.881794187361002 -153.55477688379736 0.27406992200855157 0.0063604937113266608 0.011488417194240312 0.73399875665561032 0.67902384760635415
1671108963.7849715 -45.85486767636165 -153.62434989133811 0.26485862110704173 0.0078471982854401521 0.012946523764262996 0.73452211694339775 0.67841585235199187
1671108963.8858337 -45.850165321121366 -153.71315313265583 0.25122275246046477 0.003713688411997981 0.0098481341468524362 0.7333009556016572 0.67982272048373038
1671108963.985424 -45.839565800067035 -153.77480163629315 0.25693793111108232 0.0035266608694084021 0.013449273983768882 0.73344818342910167 0.67960315031419027
1671108964.0849171 -45.834443856281041 -153.8480039398469 0.24968599680587639 0.00042946839018221343 0.014857041326810842 0.73229052356419122 0.68083013518644842
1671108964.1857548 -45.813761164029685 -153.9483603686817 0.23681381706446403 -0.00093091198080333143 0.014731353800125116 0.7319960759162697 0.68114893045594826
1671108964.2853048 -45.82743548920751 -154.0570829183884 0.22408756558485315 0.0052870013329933251 0.014390584226186215 0.73318771547581418 0.67985346404787128
1671108964.3848221 -45.804325418912619 -154.13125499685407 0.23925251085534682 0.0019945418365133051 0.0089264878492050295 0.73560726917765407 0.67734650301786847
1671108964.4843833 -45.768178420849146 -154.21196710988468 0.24026064378432921 0.0037840295263786754 0.012117468302185352 0.73761152631526872 0.67510598007227607
1671108964.5852737 -45.749491969731451 -154.27462115347834 0.2162007322400808 0.0041305093334907473 0.013564638662639744 0.73614728882370939 0.67667282243939741
1671108964.6847782 -45.736756336619706 -154.35472281475924 0.21311672930531189 0.0016954676500498251 0.010811575240184198 0.73612759032302222 0.67675431730835245
1671108964.7855856 -45.710531069077554 -154.43962071442903 0.20478949908614152 0.00016949912128275664 0.013110807734845815 0.73437517043005895 0.67861711372939104
1671108964.8851681 -45.697384217078238 -154.50069454050808 0.21125754564255461 -0.00023298901197518274 0.012598965445572605 0.73518755417285098 0.67774661339999553
1671108964.9859886 -45.696469243241843 -154.57693398166745 0.20656842661909752 0.00071469323770028325 0.01132781476449328 0.73501431305449361 0.67795658373620737
1671108965.085537 -45.679943648403139 -154.67308430951238 0.20171451534144574 0.0030218889972765733 0.013613527230835318 0.73630682030273131 0.67650410674208405
1671108965.1851032 -45.648477226863427 -154.77016109542922 0.16576269785165781 -0.0026398600391347232 0.012885101827473672 0.73801176671102853 0.67465964566285974
1671108965.285944 -45.648841380531344 -154.84092891794293 0.18818923699185247 -0.0011391154518305166 0.011509666334470335 0.73957275982609993 0.67297723804008591
1671108965.3854771 -45.627586650257555 -154.93189670054019 0.19875423924773916 0.0020344219338124642 0.013332845236013687 0.73934329357390027 0.67319357588483031
1671108965.4849975 -45.612201870426539 -155.00105984755456 0.17696751924455162 0.001706557732127084 0.015401483035934291 0.73826411614736898 0.67433372805321312
1671108965.5859427 -45.61184103557207 -155.1016450414881 0.18214658874459561 -0.0038397688097867562 0.011767686030250539 0.73722631301706454 0.67553248710646463
1671108965.6853628 -45.604203332579878 -155.16998513478487 0.1773698167357593 -0.0045065367584851239 0.012434675208913077 0.73674244447441983 0.67604411134832743
1671108965.7849307 -45.58927841991931 -155.23934376331269 0.16559705084376025 -0.007165761830636848 0.014990302309486938 0.73414290989457187 0.67879166947273839
1671108965.8858256 -45.568667900716889 -155.3289270863697 0.15510395101159802 -0.0077518964946025649 0.014861689313063755 0.73386728824395264 0.67908603397284362
1671108965.985373 -45.536163287306579 -155.44224985366165 0.16451944126263252 0.0021089690346266111 0.014869042863376749 0.73690957196731 0.67582449390125976
1671108966.0848346 -45.525378506009652 -155.51087722499818 0.15728182203248137 -0.0035670753078392132 0.012171154287655556 0.73763350293402741 0.67508218338683068
1671108966.1843798 -45.500685394401849 -155.5957095536381 0.15038248256146902 -0.0014763419457401641 0.017838021431357157 0.73881968336770587 0.67366542205631752
1671108966.2852783 -45.480239691539111 -155.67378496979177 0.14284639528691762 -0.00055087213179701036 0.018104952067768968 0.73820719255240141 0.67433081504141623
1671108966.3847876 -45.477109621837734 -155.76287120710984 0.13632955268137148 -0.0061345849105167881 0.013295464145642335 0.73859229735369025 0.67399333512352033
1671108966.4856343 -45.476408772239459 -155.84567618069946 0.13954177318364369 -0.0061869307662418245 0.017556443684141658 0.73785312462057595 0.67470457213547408
1671108966.5852029 -45.467598942034321 -155.91563225966095 0.13478852225244042 -0.0072496934401868494 0.0193982125658483 0.73693804685809039 0.6756430021744152
1671108966.6847353 -45.450533828720822 -156.01341614104658 0.13178943267986171 -0.008493010163804068 0.017594559915856563 0.73544109976765171 0.67730693855317348
1671108966.7855694 -45.412163586114346 -156.12528064092024 0.13477941090017553 -0.0013289071251202389 0.019845069651091368 0.73706504484035151 0.6755290718325061
1671108966.885112 -45.396726305705307 -156.20773562299163 0.11759302852898829 -0.010858744187976055 0.016776032120238218 0.73803263837753408 0.67446903347037113
1671108966.9846523 -45.383793075857682 -156.28858443565966 0.11194993139579879 -0.0088534317095782748 0.020286461962723223 0.73993611234018464 0.67231289282810325
1671108967.0854759 -45.354412965575975 -156.36930252971052 0.11170251164883366 -0.0067053829637834959 0.018376131154729004 0.73880099850281 0.67363969616876351
1671108967.1850736 -45.348373886129259 -156.44472609471828 0.10683318747431031 -0.0072408547331449507 0.018858312844503008 0.73828271304088722 0.67418882346444942
1671108967.2859125 -45.344489712689075 -156.53328178819865 0.10728304882235817 -0.01175503882634559 0.019196097858503201 0.73855763823300769 0.67381447290547225
1671108967.3854201 -45.342543059524893 -156.60910519466401 0.10495659028403453 -0.011238439971848093 0.018009522421356616 0.73821762385859413 0.67422851793269989
1671108967.4849522 -45.34119051568247 -156.68797306130676 0.11621608330756417 -0.012062936164176561 0.018114651269894498 0.73681596046826414 0.67574298766594587
1671108967.5858593 -45.330546939083931 -156.7768966749087 0.11111713662222023 -0.012838828746041276 0.017932961043567772 0.73766076012015069 0.67481121535108013
1671108967.6853733 -45.279051211465898 -156.89337231932433 0.11371935426965346 -0.0020454766026816182 0.016554616986993238 0.73910702840693243 0.6733814381473221
1671108967.7848616 -45.284107159619779 -156.9524273000896 0.099083849568664895 -0.011395366351726933 0.016754443311442883 0.74039760131558596 0.67186369616251784
1671108967.8857803 -45.273106441581625 -157.0238345871806 0.098337524943053645 -0.0091200902111172617 0.021208753979411594 0.74136470534280885 0.67070514116201019
1671108967.9852905 -45.244005462099985 -157.10443476555943 0.094112902663648079 -0.0082935581194944728 0.020438302425880749 0.73986396757164563 0.67239482610800161
1671108968.0848031 -45.24057430819925 -157.1984472772464 0.092419607147015581 -0.010065243637257805 0.013513286604231274 0.73953971318905265 0.67290199477481716
1671108968.1856599 -45.241978262259813 -157.30271778915375 0.080280412440746907 -0.010123047445043708 0.022157172186528844 0.73885092929971796 0.67342845789591099
1671108968.2852144 -45.241490745845439 -157.34159341339617 0.071610084440931643 -0.011578391512709587 0.020185043562215149 0.73770720317952743 0.6747196360292248
1671108968.384743 -45.230840199842305 -157.44489054303318 0.086557106754556246 -0.010367648382655607 0.018960481456517027 0.73660028166312874 0.67598301536632599
1671108968.4856319 -45.209221550972757 -157.56142319369167 0.082548073831945623 0.002519803607348269 0.022514366446467059 0.73919184726463594 0.67311378446053938
1671108968.5851467 -45.185144775014372 -157.64482436996997 0.07556569575406602 -0.0066663606239650416 0.016554550248459643 0.74024220418785236 0.67210340397978352
1671108968.6846724 -45.162585532999039 -157.72969012546687 0.043487422846257617 -0.0073703178740757609 0.022663628101987583 0.74170254457655338 0.67030543317532199
1671108968.7855425 -45.140392484276745 -157.80593682084233 0.044944586886465465 -0.0069195094945074462 0.02038827011228346 0.74064871952823008 0.67154740196904772
1671108968.885057 -45.12833509271443 -157.89108852578698 0.044961564344912719 -0.006820317045402511 0.019247096339117059 0.74261826835689093 0.66940357039720522
1671108968.9859064 -45.111819507727027 -157.97270439619572 0.025670942457020174 -0.0094485349237746052 0.021923951470125103 0.74073268453822672 0.67137556970485746
1671108969.0854788 -45.10479875345677 -158.05129260809869 0.030602489138394529 -0.0087449841152933052 0.022148910301242962 0.74086132879447908 0.67123575777976063
1671108969.1849976 -45.092549959810825 -158.12229191174208 0.039214615824818555 -0.0098503838860839552 0.021180315527736023 0.73958392314496535 0.67265889185897532
1671108969.2858186 -45.067463830154388 -158.21924522568881 0.025779388295113947 -0.0089755654582434757 0.023293318460737816 0.73943845018779453 0.67276120497815917
1671108969.3853946 -45.031542271494864 -158.34990890527069 0.014775646979361678 -0.0047179718413788057 0.018888940316701033 0.74057661158031207 0.67168983247897951
1671108969.4849033 -45.036030970237405 -158.41579025256337 0.021297014623135269 -0.0040927432238005088 0.020840925914825691 0.74214661002569438 0.66990097364258738
1671108969.5857587 -45.008471029490231 -158.47403951584101 0.015605915064364595 -0.0035889340975902213 0.023445361247221685 0.74272470139429614 0.66917669753719367
1671108969.6853151 -44.988111850835381 -158.55042925576566 -0.0056515156775713837 -0.0043946829451021749 0.023923357483840217 0.74194865976973723 0.67001533265620405
1671108969.7848899 -44.950538590506461 -158.64201327820345 0.036801024328172116 -0.00056786492601376248 0.014574303721498949 0.74253495780692325 0.66964849259527959
1671108969.8856957 -44.972818931257727 -158.70843594396413 0.025405929675698213 -0.0010376196745692421 0.018593214426905442 0.74269079123091752 0.66937553312283538
1671108969.9852161 -44.956426238662004 -158.78282509625404 0.026859073350578466 -0.0026836235017724443 0.01989457080760243 0.74096689459723153 0.67124143594404084
1671108970.0847793 -44.945207992571589 -158.86303926673384 0.020446509484201569 -0.0036427516732703922 0.019517733740874597 0.74039345313572791 0.67188043801231478
1671108970.1856222 -44.927022000168265 -158.98705873979927 0.00088475436717266875 0.0011390228774559529 0.0232960806261104 0.74061621051671012 0.67152336070624929
1671108970.285198 -44.903266434626282 -159.06578774325251 0.0065418705023824186 -0.0062043255119266618 0.016042491079841365 0.74341659343364275 0.66860744344676037
1671108970.3846855 -44.907864324840901 -159.15204986163826 0.0030827130034565275 -0.003492043531772307 0.021464482964320745 0.74573925734429669 0.66588290386420323
1671108970.4855568 -44.884906583365797 -159.22347539195044 0.0067709700286387453 -0.0015252625192951914 0.019243107346778806 0.74415350463745178 0.66772968926780962
1671108970.5851035 -44.880180262301863 -159.3010719806671 -0.0084998937912286188 -0.0046783942442393351 0.017956989142756109 0.74553772301971466 0.66620504555489657
1671108970.6859603 -44.859820936492085 -159.39538823690563 -0.0033033425353468648 -0.003323335155912076 0.022016464735826934 0.74411030958278002 0.66768561306695562
1671108970.7855124 -44.857526520171014 -159.46322646607905 -0.0014082875788212768 -0.0052646016091050258 0.021733449368217302 0.74398470253578675 0.66782235927018274
1671108970.8850121 -44.845072894161937 -159.54566001674533 -0.0074634327843786652 -0.0068306142786459158 0.022201231823005096 0.74414196656357923 0.66761754142098928
1671108970.9858637 -44.819979617969693 -159.64874711292535 -0.019183420196920709 -0.0066982750879854168 0.023861772218860669 0.74382393529960456 0.66791593948103301
1671108971.0854216 -44.817595669965073 -159.74174170805514 -0.020814011044800296 -0.0087535441138386905 0.018964555029043782 0.7435981632929558 0.66830045089416179
1671108971.1849732 -44.801871027686261 -159.81377459436655 -0.018785156665369951 -0.0099200005486437277 0.014089858080190304 0.74615696047767932 0.66554703802143522
1671108971.2858176 -44.74174109743759 -159.91246940824391 -0.014727388272434527 -0.0074213246575520536 0.015140884866429526 0.74585077799666855 0.66589961293542776
1671108971.3853264 -44.736166750844937 -159.98915607769936 -0.02315489053577191 -0.0078459032995881247 0.015837073591073277 0.7452459907494372 0.6665553556707603
1671108971.4849005 -44.721852382510903 -160.06436122604458 -0.036240589853003713 -0.009688206320680683 0.014541165676731587 0.74530922781819797 0.66648994597675049
1671108971.5857141 -44.734767497058215 -160.13991936920286 -0.039074024990201073 -0.0096786730610750309 0.016335789366801357 0.74627336585363147 0.66536871634533046
1671108971.6853008 -44.720636147280409 -160.21550824367256 -0.047297438917681622 -0.012614477209686555 0.017921425525103875 0.74410738293885592 0.66770045688748836
1671108971.7848077 -44.716260220661106 -160.31256124431491 -0.045190559765324101 -0.012566431125221236 0.016706380280913046 0.7433181170192843 0.66861136587526737
1671108971.8856382 -44.65460369443521 -160.43524844487979 -0.038620680904761062 -0.0069566492151982556 0.012676345796215216 0.74695563855321034 0.66471662332344117
1671108971.9851956 -44.671318958332201 -160.52275442988275 -0.051117206184752406 -0.013161435450581512 0.014999176387272783 0.74677536365499064 0.66477692315734016
1671108972.0847263 -44.656859781076946 -160.5961378160298 -0.052391147710383001 -0.010483641465478637 0.017676455015173259 0.74810482536467326 0.66326224562069824
1671108972.1856194 -44.63693256121725 -160.68872025301309 -0.056426472150161944 -0.0091644674320743042 0.017335580829621385 0.74615230136237887 0.66548646368323094
1671108972.2850938 -44.634803374578055 -160.799854695265 -0.067935137373395349 -0.014809125758814812 0.0085901562265156464 0.7456132276088947 0.66615900040824327
1671108972.3859818 -44.62387075571548 -160.87705036827177 -0.074030548118054929 -0.011902869284007125 0.015896709878471318 0.74690630843317929 0.66463266752437677
1671108972.485496 -44.603888804637457 -160.94755411821305 -0.079165460652485531 -0.014224925862366143 0.017828840107840596 0.74519044921651889 0.66646153553007204
1671108972.5850387 -44.584869536921751 -161.02679808062612 -0.068111164974048788 -0.013236743603212711 0.017053923342651489 0.74477726126808685 0.66696385465436836
1671108972.684618 -44.611361627339946 -161.14678635400011 -0.071573447142541435 -0.0063026458504664117 0.013869618209314377 0.74690502622859201 0.66475618999786523
1671108972.7854128 -44.528298505662846 -161.22865405321718 -0.085550171609409253 -0.014206001408368788 0.01508995573886571 0.74732050627166802 0.6641404547726647
1671108972.8849652 -44.498216194683124 -161.30332273824513 -0.080023213718086572 -0.011798588597543723 0.018211634099339326 0.75012472356747362 0.66094026113058002
1671108972.9858727 -44.470821917866914 -161.37417477208226 -0.08905950324833406 -0.010817368736378109 0.018664153268337799 0.74926517576427565 0.66191867348136246
