# timestamp x y z q_x q_y q_z q_w
1671108759.4758446 2.0591878233274206 -0.80342522001875494 0.044813332187459309 0 0 0 1
1671108759.5682182 2.0547693306220389 -0.80443954519961614 0.045856364891619705 0 0 0 1
1671108759.6714437 2.0612056493166904 -0.80507724175574968 0.039025372608648468 0 0 0 1
1671108759.7727044 2.0637251256212363 -0.80559896348932059 0.043877313699908882 0 0 0 1
1671108759.8677602 2.0600218714254646 -0.80279352330914533 0.040369265149365674 0 0 0 1
1671108759.970505 2.0619337841376044 -0.80570711450021815 0.041752796843411488 0 0 0 1
1671108760.0741906 2.0630352531487457 -0.80500529923476749 0.039789228762970197 0 0 0 1
1671108760.1672769 2.061123236950126 -0.8053079539735869 0.039691294223302975 0 0 0 1
1671108760.270937 2.0628986209765854 -0.80107528593973376 0.039856230507211876 0 0 0 1
1671108760.3716252 2.0598333443386223 -0.80266280379638222 0.040496929217624711 0 0 0 1
1671108760.4762986 2.0602511334766183 -0.80557914414064735 0.038545830284760996 0 0 0 1
1671108760.5682876 2.0622997494585 -0.80354884114987002 0.042830310580711739 0 0 0 1
1671108760.6684425 2.064718872316786 -0.80679111675825754 0.03749880427642438 0 0 0 1
1671108760.7676079 2.0645722224953977 -0.80367640046371325 0.035489346737335836 0 0 0 1
1671108760.8696139 2.0637262339535343 -0.80690811986546784 0.039282400086449343 0 0 0 1
1671108760.9667635 2.0642519484302153 -0.80554653706018331 0.037374172979752984 0 0 0 1
1671108761.0676 2.0624848923004642 -0.80546563854189723 0.036656145563028986 0 0 0 1
1671108761.1687679 2.0622898337158055 -0.80701779936049434 0.036970221765045608 0 0 0 1
1671108761.2653632 2.0647766454215084 -0.80518697407269935 0.035555933668433681 0 0 0 1
1671108761.3651674 2.0618455717883388 -0.80367568951280233 0.038651958252444274 0 0 0 1
1671108761.4740012 2.0614760918770001 -0.80680104567103572 0.04048702120701364 0 0 0 1
1671108761.5774527 2.0601381602096493 -0.80689880577842554 0.040976568820042303 0 0 0 1
1671108761.6724555 2.0609413859261831 -0.80712881508929968 0.043300523828634141 0 0 0 1
1671108761.773663 2.0606445969721037 -0.80674790574373745 0.042279945587097245 0 0 0 1
1671108761.8683884 2.0635359965748714 -0.80540565656675067 0.039358327359764189 0 0 0 1
1671108761.9667811 2.0599153601386773 -0.80766087919456053 0.038236845860978974 0 0 0 1
1671108762.072921 2.0608385069358355 -0.80579428448232882 0.041195312933155037 0 0 0 1
1671108762.1666222 2.0598651067881537 -0.80378588194356049 0.042756264993613513 0 0 0 1
1671108762.2703569 2.0601270950560542 -0.80545392387272952 0.040334193060175494 0 0 0 1
1671108762.3670745 2.0600235769774464 -0.80866098388247964 0.039129007636347524 0 0 0 1
1671108762.4679401 2.0585232947728014 -0.80579334964154026 0.04262848983830736 0 0 0 1
1671108762.5687068 2.0622311639915836 -0.80469447895057145 0.038414239767234903 0 0 0 1
1671108762.6720319 2.0589202862882736 -0.80699603954350418 0.040941128468944044 0 0 0 1
1671108762.7688928 2.0614775738665867 -0.80629968464381829 0.038630827618248986 0 0 0 1
1671108762.8735976 2.0596937845260523 -0.80416481328238321 0.045967320149543411 0 0 0 1
1671108762.9677079 2.0583858647277826 -0.80359349806398928 0.044408113543568106 0 0 0 1
1671108763.0672343 2.059735566994731 -0.80704285478285731 0.039418228099634689 0 0 0 1
1671108763.1673541 2.0601016437018376 -0.8045863286100029 0.040223931057312257 0 0 0 1
1671108763.2729816 2.0602218554925726 -0.80662189636455017 0.046868772860079844 0 0 0 1
1671108763.367801 2.0618295345438806 -0.80574679877993494 0.039949232139861124 0 0 0 1
1671108763.4753325 2.0636414974860289 -0.80563878317549031 0.044741940278640868 0 0 0 1
1671108763.5758531 2.0620484771760719 -0.80797993916251765 0.042686183370960862 0 0 0 1
1671108763.6725082 2.0629699618697703 -0.80561243804017935 0.039277812422938041 0 0 0 1
1671108763.7719243 2.0639427537381438 -0.80372110121734752 0.044999486890333174 0 0 0 1
1671108763.8736684 2.0643236574508772 -0.80454246925329809 0.046734421311953156 0 0 0 1
1671108763.970525 2.0620139616701918 -0.8054889693418732 0.046410018357505578 0 0 0 1
1671108764.0739472 2.0615671955279118 -0.80265684685091265 0.045341283919469788 0 0 0 1
1671108764.1740782 2.0623802880088062 -0.80364890102190734 0.04454419125147524 0 0 0 1
1671108764.2765555 2.0607696670975719 -0.80415261530602455 0.041533369979902091 0 0 0 1
1671108764.3749583 2.0611617291807294 -0.80527214620633281 0.047441459976312217 0 0 0 1
1671108764.4779892 2.0636878799682279 -0.80307919512931658 0.047402127997543175 0 0 0 1
1671108764.5797477 2.0663478395639299 -0.80599578322717103 0.04518821926592409 0 0 0 1
1671108764.6758628 2.06378683200216 -0.80681858067262791 0.040231605660665082 0 0 0 1
1671108764.7704704 2.0621389448986158 -0.8080295074429712 0.042378409298976294 0 0 0 1
1671108764.8793173 2.0631319197904201 -0.80251241535676776 0.048495202733647602 0 0 0 1
1671108764.9756529 2.0635120682888437 -0.80479738101746301 0.045184218485701422 0 0 0 1
1671108765.0750425 2.0598267583326599 -0.80251607548703718 0.047817245610531245 0 0 0 1
1671108765.1728563 2.0619060260618558 -0.80127385574915244 0.045751033573424138 0 0 0 1
1671108765.2782962 2.0654097757042078 -0.80400177962291797 0.044873534030216433 0 0 0 1
1671108765.3709788 2.0640626827184994 -0.80329478177602964 0.039360799366932042 0 0 0 1
1671108765.47616 2.0681490478119224 -0.80345298625149297 0.039728081454427411 0 0 0 1
1671108765.5801873 2.0624072932401649 -0.80198078669720896 0.041943617537526734 0 0 0 1
1671108765.6765749 2.0661165188428061 -0.80027899571513406 0.040638883802557757 0 0 0 1
1671108765.7788391 2.0638209857003478 -0.8032324387681673 0.039757132290674235 0 0 0 1
1671108765.8763192 2.062287418767955 -0.80599294639494867 0.041877320066078028 0 0 0 1
1671108765.9751432 2.0660818722013872 -0.80289338168029289 0.041036249935132219 0 0 0 1
1671108766.075629 2.0652793298116081 -0.80594797952071129 0.040414464911009418 0 0 0 1
1671108766.1761088 2.06366882423645 -0.80243231131238291 0.039572356755343208 0 0 0 1
1671108766.2736599 2.065330988524325 -0.80318591525598415 0.039756635583103161 0 0 0 1
1671108766.3741817 2.0645692095378902 -0.8039116477251983 0.041462155888780217 0 0 0 1
1671108766.4750252 2.0639051367977657 -0.80278860792083728 0.040002780002623695 0 0 0 1
1671108766.5796821 2.063977277143755 -0.80434935739645985 0.037154693287902774 0 0 0 1
1671108766.6788421 2.0626966003587555 -0.80543172096828697 0.03804527325678464 0 0 0 1
1671108766.7743857 2.065449452894502 -0.80539470459789086 0.040440463825234474 0 0 0 1
1671108766.8816395 2.0633132249429318 -0.80375872611238719 0.040473327961194627 0 0 0 1
1671108766.9724905 2.0632942655878757 -0.80214927133783342 0.038168273878682157 0 0 0 1
1671108767.0787778 2.0601427894521755 -0.80507924081081905 0.042506032667347426 0 0 0 1
1671108767.1746373 2.0647883836322078 -0.80640238239443818 0.038038593297301304 0 0 0 1
1671108767.2801962 2.0627650136115299 -0.80338610458020643 0.045292015639688543 0 0 0 1
1671108767.3743844 2.0598572520853486 -0.8054697476585142 0.039262727853611068 0 0 0 1
1671108767.4764273 2.0617418514766106 -0.80132213029468413 0.042674776246144575 0 0 0 1
1671108767.5860555 2.0613449342186123 -0.80336558125204371 0.038527967318941592 0 0 0 1
1671108767.6810119 2.0608520786741633 -0.80540674357221664 0.049821173805639773 0 0 0 1
1671108767.7743852 2.0590153524443919 -0.80435899860404203 0.046896516395577237 0 0 0 1
1671108767.873347 2.0596565380830709 -0.80496567327367152 0.045304807336719932 0 0 0 1
1671108767.9687698 2.0630205517488456 -0.80399013399763475 0.046738322203509597 0 0 0 1
1671108768.0727329 2.0611472758323912 -0.80509344534993155 0.047113096684824995 0 0 0 1
1671108768.180424 2.060787291398043 -0.80431803037620653 0.046782535498323341 0 0 0 1
1671108768.2832415 2.0600977989026266 -0.80477721711969663 0.048292305007180403 0 0 0 1
1671108768.3835289 2.0609123085953116 -0.8058585587079683 0.044188081778997912 0 0 0 1
1671108768.4845738 2.0606959507551932 -0.80299036541266378 0.050027177803940504 0 0 0 1
1671108768.585228 2.0616308760516802 -0.8048778239801776 0.046288080361932771 0 0 0 1
1671108768.6927433 2.0610527523878113 -0.80607968280827824 0.04635563125441422 0 0 0 1
1671108768.7786934 2.0583671937129178 -0.80456838484180182 0.05175258450367437 0 0 0 1
1671108768.8731837 2.0590021282942401 -0.80263692681882737 0.050437383814596615 0 0 0 1
1671108768.9689167 2.0618202926482638 -0.80606501788722573 0.046495148185954349 0 0 0 1
1671108769.0733764 2.0560947696543539 -0.80108253769265148 0.057579904266958692 0 0 0 1
1671108769.1668212 2.0557029611525701 -0.79963021821884583 0.059445999416880113 0 0 0 1
1671108769.2790744 2.0630381183812787 -0.79646133237169758 0.086767000925078719 0 0 0 1
1671108769.3716047 2.1063763419675525 -0.80721134599270572 0.10099482611110489 0 0 0 1
1671108769.4673727 2.1244689100695844 -0.82479662614583149 0.08982713419038646 0 0 0 1
1671108769.5741773 2.1240898003858231 -0.84604223150009783 0.099049381019995053 0 0 0 1
1671108769.6617966 2.1467315243284473 -0.88266291756155146 0.10860472128342735 0 0 0 1
1671108769.7610247 2.1721047091245023 -0.92077877990950041 0.11664813883714942 0 0 0 1
1671108769.861671 2.2098587919974411 -0.93961900076753613 0.13368211878014336 0 0 0 1
1671108769.9600194 2.2477200979229548 -0.95882468417836486 0.11908107919316535 0 0 0 1
1671108770.062494 2.2819906283964881 -1.0004800846131801 0.11524056871519406 0 0 0 1
1671108770.1661663 2.320115879353339 -1.0423859474365553 0.10449326231685063 0 0 0 1
1671108770.2613859 2.3391650954329144 -1.0625647116248722 0.11843025249584116 0 0 0 1
1671108770.3702228 2.3718854647985417 -1.0802852651036203 0.13235264118395662 0 0 0 1
1671108770.4722764 2.4231325454278796 -1.1175961721524408 0.11687626728121359 0 0 0 1
1671108770.5796416 2.5066847389386959 -1.1311624771050062 0.13510392084822342 0 0 0 1
1671108770.6628523 2.5642310068275087 -1.1350972195709588 0.13029090240843288 0 0 0 1
1671108770.7607465 2.5967936659579922 -1.1459864198981453 0.13947018251337795 0 0 0 1
1671108770.8603916 2.6388042757159318 -1.1509501623868805 0.14246573095351778 0 0 0 1
1671108770.9609723 2.7012651978921136 -1.1471278000373291 0.1386154198770555 0 0 0 1
1671108771.0602703 2.7775156247583679 -1.1568236658418589 0.14124241589672692 0 0 0 1
1671108771.1599059 2.826247656882539 -1.1847966193214996 0.13033295021728009 0 0 0 1
1671108771.2620184 2.887414330535393 -1.2161721822520135 0.14227950165479797 0 0 0 1
1671108771.3613875 2.9692731795189982 -1.2363810128399131 0.14232811919475807 0 0 0 1
1671108771.4679263 3.0367478146628528 -1.2613228525163152 0.15139698831228543 0 0 0 1
1671108771.5623453 3.0807095695683557 -1.2864112114934876 0.14884555908304264 0 0 0 1
1671108771.661283 3.1209362391008932 -1.3083457290848302 0.15092227564673522 0 0 0 1
1671108771.7609878 3.1593860228680559 -1.3453003741141716 0.1494499517488066 0 0 0 1
1671108771.8629768 3.2191533223236606 -1.401091373275889 0.16333666285663639 0 0 0 1
1671108771.9669611 3.2565177027631731 -1.4261804413270511 0.15732697102907878 0 0 0 1
1671108772.0665231 3.2788106140714159 -1.4479775483158674 0.15779298987365564 0 0 0 1
1671108772.1655412 3.3121078178647685 -1.470843282763286 0.16050419964619778 0 0 0 1
1671108772.2795396 3.3629730223244532 -1.4965518018202761 0.16400237974880838 0 0 0 1
1671108772.37392 3.404884756675854 -1.5132672130888578 0.17396425795277537 0 0 0 1
1671108772.4645073 3.4439625840887493 -1.5292557580937969 0.17369702042765311 0 0 0 1
1671108772.5670342 3.4702941176744906 -1.5486672776801338 0.16649383695846609 0 0 0 1
1671108772.6661346 3.5003904506824095 -1.5645560237050726 0.16637324953637744 0 0 0 1
1671108772.7626171 3.5440442211346719 -1.594966656924369 0.16261173583336586 0 0 0 1
1671108772.8619056 3.5688669431759124 -1.60596727249643 0.16247701963959571 0 0 0 1
1671108772.9617977 3.5957746784209039 -1.6243227228353145 0.17135171605173127 0 0 0 1
1671108773.0630372 3.6477868590837037 -1.6473268433479837 0.1741126927345249 0 0 0 1
1671108773.1611631 3.6837309223483876 -1.6737109726338695 0.17424041427398151 0 0 0 1
1671108773.262929 3.7132332982610459 -1.6876327803913169 0.18600378398093653 0 0 0 1
1671108773.3606908 3.7411329300845226 -1.6999867936496802 0.19488102945069841 0 0 0 1
1671108773.4649019 3.7631490411287269 -1.7100144820836543 0.19581303958807439 0 0 0 1
1671108773.5630431 3.7998044222663894 -1.7254825527031792 0.20236519256548036 0 0 0 1
1671108773.6699963 3.8335364225291966 -1.7471323366667839 0.1908043164156652 0 0 0 1
1671108773.7703378 3.869282110902033 -1.7739399903902933 0.18192284922656654 0 0 0 1
1671108773.8673649 3.9371984129116306 -1.8079904690539508 0.19078179552332131 0 0 0 1
1671108773.9660056 3.9747224777291326 -1.8542441620268926 0.19657310673790107 0 0 0 1
1671108774.0642254 4.0067472172981171 -1.8760946461053987 0.20135190567464178 0 0 0 1
1671108774.1624343 4.0533087532264265 -1.9078984562092967 0.18890364347555533 0 0 0 1
1671108774.266943 4.1043548038642363 -1.9328090530587645 0.19458191821081527 0 0 0 1
1671108774.3678272 4.1367835838789082 -1.9968645235404907 0.20722160323464323 0 0 0 1
1671108774.4647532 4.1827189736769368 -2.0437168584968886 0.19586071781623104 0 0 0 1
1671108774.5613935 4.2430172464603313 -2.0811008031161049 0.19257436039629283 0 0 0 1
1671108774.6616099 4.3151684293012673 -2.1267846415174896 0.19257467588533927 0 0 0 1
1671108774.7641511 4.3672022117792348 -2.1920822978184544 0.17823995548690164 0 0 0 1
1671108774.8604167 4.4207676020562392 -2.2210872861682791 0.19080864714203472 0 0 0 1
1671108774.9599512 4.4683782207177227 -2.2671484662903549 0.18892691112660032 0 0 0 1
1671108775.0607955 4.5269511021340483 -2.3170969192638848 0.18299697826819283 0 0 0 1
1671108775.1581249 4.5875976061316024 -2.3668818217543097 0.18617325197999435 0 0 0 1
1671108775.2618005 4.6374678204780349 -2.4051779365021058 0.1944467014827751 0 0 0 1
1671108775.3580809 4.6887757961858947 -2.4528087021082214 0.19378475591236111 0 0 0 1
1671108775.4597709 4.747654917004823 -2.4963740084169372 0.21370203969058821 0 0 0 1
1671108775.5566108 4.8305048765436513 -2.5614376594419421 0.19246117356613013 0 0 0 1
1671108775.658169 4.8923753222461723 -2.598694027855025 0.18892332568827896 0 0 0 1
1671108775.7613575 4.9406991539261673 -2.6282722822146272 0.20414536161774777 0 0 0 1
1671108775.8635404 4.9976508366910837 -2.6880024866244812 0.19615415706198291 0 0 0 1
1671108775.9631593 5.0547449113222314 -2.7348097158144782 0.20481452067338068 0 0 0 1
1671108776.0603113 5.1049400495156743 -2.7596383245929439 0.22161912307967668 0 0 0 1
1671108776.1610775 5.1577807990229072 -2.7984845154536915 0.22029281387096944 0 0 0 1
1671108776.2604711 5.2226896298881629 -2.856461452710688 0.21421963400416644 0 0 0 1
1671108776.3574216 5.310647138562623 -2.8988314100241115 0.21523449709911802 0 0 0 1
1671108776.4612277 5.3521073116348603 -2.9301623596118893 0.22159993440504877 0 0 0 1
1671108776.5585017 5.3965824677059082 -2.9544784597922829 0.22480235612863453 0 0 0 1
1671108776.6652319 5.4418283033906167 -2.9818966542407521 0.22029030714088549 0 0 0 1
1671108776.7602861 5.4765154996603593 -3.0326344724043066 0.23257331747231547 0 0 0 1
1671108776.8582444 5.5207502195103668 -3.0495201327534409 0.2155827800422685 0 0 0 1
1671108776.9666471 5.5486942217544879 -3.0720961345277571 0.21923133165751096 0 0 0 1
1671108777.0612159 5.5838924879790763 -3.1035161127858277 0.23537762840123833 0 0 0 1
1671108777.1510613 5.6536578492789094 -3.1322093797952486 0.23566044392964614 0 0 0 1
1671108777.2624934 5.6836103637291284 -3.1542303214266183 0.23043003994155242 0 0 0 1
1671108777.3616576 5.7018258682392124 -3.172451008158033 0.23866702551345043 0 0 0 1
1671108777.4615076 5.7267810987928884 -3.186915543748142 0.23966306070110477 0 0 0 1
1671108777.5583391 5.7557809072314701 -3.1937766581655369 0.24568141460042625 0 0 0 1
1671108777.6592441 5.8038912929122937 -3.2075166263181907 0.23346026019373767 0 0 0 1
1671108777.7677073 5.828553602220321 -3.2240290102237354 0.2331068815120716 0 0 0 1
1671108777.8623233 5.8527610552712721 -3.2552122555031806 0.24595303188084472 0 0 0 1
1671108777.9583716 5.8857197547895819 -3.2954419717178816 0.24843387118585269 0 0 0 1
1671108778.062372 5.9190381259128815 -3.3211151924576385 0.23855602897162953 0 0 0 1
1671108778.1602085 5.9407237880380235 -3.3410925054944705 0.24836774836637687 0 0 0 1
1671108778.2591748 5.9582501855595762 -3.3502771697083635 0.2588983466762329 0 0 0 1
1671108778.3628321 5.9625101899062836 -3.3695815358673835 0.23431508214730457 0 0 0 1
1671108778.4615088 5.9720764611288075 -3.376864793442516 0.2368899507551987 0 0 0 1
1671108778.5587325 5.9677384627352374 -3.3823451469426504 0.21249177413642428 0 0 0 1
1671108778.6612365 5.9596097743402137 -3.3784116932511852 0.1975872076595806 0 0 0 1
1671108778.7665439 5.9485578172465186 -3.3751443178446565 0.17715409941240523 0 0 0 1
1671108778.8603811 5.9324825837704713 -3.371999065115852 0.17810320903549837 0 0 0 1
1671108778.9584789 5.9229243900231747 -3.370749182713388 0.1682090006576118 0 0 0 1
1671108779.0603118 5.9137212015096043 -3.372385951650819 0.15972022509549788 0 0 0 1
1671108779.1618881 5.9073583574255544 -3.3676382647709477 0.15811026006315387 0 0 0 1
1671108779.2699471 5.9010845006544077 -3.3691595073359002 0.15677198852199581 0 0 0 1
1671108779.3652956 5.8982581837777097 -3.3672842152392835 0.15643405182800052 0 0 0 1
1671108779.4667647 5.8995582125344104 -3.3718634539444263 0.154056842826094 0 0 0 1
1671108779.562072 5.8990182358828873 -3.3712452976119809 0.15825069217441978 0 0 0 1
1671108779.6641848 5.8940214915379903 -3.3755281779783668 0.15522977279090355 0 0 0 1
1671108779.7600203 5.8937475833655713 -3.3761906599483522 0.15228915991690428 0 0 0 1
1671108779.8620749 5.8938917937499422 -3.376484962388143 0.15344337787144013 0 0 0 1
1671108779.9593561 5.8931797230325724 -3.3747673425257831 0.15484816179684913 0 0 0 1
1671108780.0613294 5.8936298623601067 -3.3746478929859456 0.15100479336865646 0 0 0 1
1671108780.1688814 5.8912259441146029 -3.3765202639229552 0.15286472278216934 0 0 0 1
1671108780.274755 5.8866488722036365 -3.3677612816675246 0.1812926911879913 0 0 0 1
1671108780.3692851 5.8958853533446858 -3.3648032233994982 0.20827545899464894 0 0 0 1
1671108780.4690137 5.8971074907510301 -3.3891825054374336 0.17216099520419448 0 0 0 1
1671108780.5631974 5.8988445800401683 -3.3984899831700925 0.18759408615483153 0 0 0 1
1671108780.6692464 5.9316018893392037 -3.4145900627384633 0.19651515885368553 0 0 0 1
1671108780.7714219 5.9793844709309951 -3.4324700157551717 0.20139372951723544 0 0 0 1
1671108780.8644028 6.0265027720197288 -3.4579089625511155 0.19372687993688942 0 0 0 1
1671108780.9607644 6.075043853419503 -3.4856677429737859 0.20544563133807969 0 0 0 1
1671108781.0625839 6.12328234667247 -3.5288621376254703 0.19728660076964388 0 0 0 1
1671108781.1620076 6.1775298763750213 -3.5604545181948271 0.19396250284694361 0 0 0 1
1671108781.2631149 6.2350877260598541 -3.6008100649449446 0.18175852453202879 0 0 0 1
1671108781.3640592 6.3405523727110236 -3.6530052840781324 0.18834882275564269 0 0 0 1
1671108781.4666238 6.3834136389620362 -3.7163229951822405 0.20654307262350358 0 0 0 1
1671108781.5651343 6.4033181676362974 -3.7301815466756301 0.26565438315969914 0 0 0 1
1671108781.6629388 6.5161680305333078 -3.7845924937259454 0.19937200797517107 0 0 0 1
1671108781.7670763 6.5766635406472469 -3.8677724096456214 0.21222528670921292 0 0 0 1
1671108781.8600585 6.6431132212071562 -3.8955411380184124 0.21524944796988166 0 0 0 1
1671108781.9574747 6.6496583515903422 -3.9591707817506174 0.23258838532069603 0 0 0 1
1671108782.05825 6.7308460962830159 -3.9899038123717721 0.23542662136105719 0 0 0 1
1671108782.1587474 6.7976047851013384 -4.053567190945909 0.25768195076864231 0 0 0 1
1671108782.2518015 6.855908937409068 -4.0913108747150639 0.26401528203143698 0 0 0 1
1671108782.3600297 6.8520540763105346 -4.1003451488805531 0.34430424286233574 0 0 0 1
1671108782.4651847 6.9259113032866768 -4.1258234765653192 0.34165440750734888 0 0 0 1
1671108782.5624051 6.9899679885595143 -4.1754480129034022 0.34476085828180203 0 0 0 1
1671108782.6685631 7.0470730043184755 -4.2060104771102669 0.346170121050136 0 0 0 1
1671108782.763675 7.1163517998399 -4.2559442816528374 0.32802753742430468 0 0 0 1
1671108782.8617728 7.1803778507448319 -4.3151350795760353 0.33488835700529762 0 0 0 1
1671108782.9569519 7.2357700143801758 -4.3780429469865707 0.32591168979649865 0 0 0 1
1671108783.060643 7.2973023760733575 -4.3898167906511087 0.32831561029217937 0 0 0 1
1671108783.1574001 7.3421996313757845 -4.4415965052965962 0.34996299090641969 0 0 0 1
1671108783.2650495 7.3946437574950217 -4.5012077287265662 0.36122353798270979 0 0 0 1
1671108783.3576279 7.4693373535102561 -4.5206200201296856 0.32755468590517012 0 0 0 1
1671108783.4601676 7.5161717303572901 -4.5533036122111419 0.33650179800997648 0 0 0 1
1671108783.5610297 7.5844643716148914 -4.597411881235792 0.34517105699023887 0 0 0 1
1671108783.6696396 7.661343589441457 -4.6471334038534957 0.35038394273067297 0 0 0 1
1671108783.7631576 7.7191899096633385 -4.676385778988478 0.3694930669837504 0 0 0 1
1671108783.8590882 7.7921918374743377 -4.6851883319569563 0.37791756361548323 0 0 0 1
1671108783.9585063 7.8387522318914788 -4.7278135820495342 0.35451513887801411 0 0 0 1
1671108784.0627961 7.9069233705422546 -4.7728462943900336 0.3546974828528846 0 0 0 1
1671108784.1595132 7.967924108759763 -4.8051048865057266 0.35610154225423685 0 0 0 1
1671108784.2596295 8.0216593874976425 -4.8494009067664017 0.36153897421775127 0 0 0 1
1671108784.3573833 8.0971359693279155 -4.8910265118826715 0.35893038672952571 0 0 0 1
1671108784.4632397 8.1427230694537727 -4.9455419683146946 0.38189990065473012 0 0 0 1
1671108784.557611 8.1984626577407145 -5.0024806910727522 0.36869671375598045 0 0 0 1
1671108784.666904 8.2732329617265599 -5.0091884417283445 0.37625721900769804 0 0 0 1
1671108784.7609978 8.3630513626987302 -5.0306877842963456 0.37089408526151146 0 0 0 1
1671108784.8610222 8.4452762694300869 -5.0661469607757583 0.37331654773777245 0 0 0 1
1671108784.9530683 8.4684357417603753 -5.1220656491610743 0.36899303384086579 0 0 0 1
1671108785.0567579 8.5273763280184234 -5.1663170161274063 0.35971260197663923 0 0 0 1
1671108785.1551468 8.6193726770029659 -5.1817160852272943 0.35165197088394962 0 0 0 1
1671108785.2579982 8.7402663464724402 -5.2094191666747713 0.36044004324708112 0 0 0 1
1671108785.3532419 8.8132165199839747 -5.2410230522343921 0.36528239253777883 0 0 0 1
1671108785.457664 8.8753627753242323 -5.2531337990857416 0.36948605536247214 0 0 0 1
1671108785.5533738 8.9944758240353853 -5.3224617313953253 0.28357116319648412 0 0 0 1
1671108785.6622753 9.0794228881066523 -5.3531394759639355 0.28834785033154731 0 0 0 1
1671108785.7643256 9.1726482946621335 -5.3617519363713448 0.28712313019491376 0 0 0 1
1671108785.8637013 9.1908477642976791 -5.3693954804870572 0.35029099043799761 0 0 0 1
1671108785.9552071 9.2735341441010277 -5.39805922071172 0.34611739124466112 0 0 0 1
1671108786.0626705 9.4058784550920809 -5.4183604359048925 0.33841067186688178 0 0 0 1
1671108786.1550694 9.4773673078736103 -5.45759182152434 0.34904081220122407 0 0 0 1
1671108786.2507775 9.5372912850694824 -5.4953471153913425 0.36450039841884063 0 0 0 1
1671108786.3516738 9.6214629288983513 -5.5285061282434063 0.34901178715995229 0 0 0 1
1671108786.4536552 9.7091603957986958 -5.5774193421742515 0.35623696866252885 0 0 0 1
1671108786.5586445 9.7647915405245804 -5.6059425791666291 0.35489328080700488 0 0 0 1
1671108786.6663673 9.8270330089559579 -5.6317256638759465 0.35117122584006211 0 0 0 1
1671108786.758992 9.9154579794886892 -5.6521865809254468 0.3659698499178603 0 0 0 1
1671108786.8688409 10.002587152360789 -5.6913860370329576 0.37644988091506093 0 0 0 1
1671108786.9618037 10.0484376737658 -5.7318442698699714 0.36518960795376643 0 0 0 1
1671108787.0641592 10.117342473099516 -5.7407590593703848 0.3684227275888361 0 0 0 1
1671108787.1569369 10.189269982949174 -5.7611436199166679 0.37599357319629689 0 0 0 1
1671108787.2591677 10.26915208138624 -5.7978631937129137 0.38150062829538456 0 0 0 1
1671108787.3569443 10.34046681856069 -5.8090440262914518 0.37206441268028811 0 0 0 1
1671108787.4564364 10.404379167843429 -5.8315614315265467 0.36147522519445374 0 0 0 1
1671108787.5591013 10.502312348153771 -5.8361916458007936 0.35833806452740191 0 0 0 1
1671108787.6647949 10.572368429834118 -5.8942935451149872 0.37276706767863743 0 0 0 1
1671108787.7598801 10.621046312460303 -5.9291127459197517 0.36780261408739534 0 0 0 1
1671108787.8553023 10.67946951292835 -5.9524539929728473 0.38292798051793397 0 0 0 1
1671108787.9576464 10.761524356614769 -5.9729909592467623 0.38212840944299842 0 0 0 1
1671108788.060518 10.847990742033025 -6.0088044834201675 0.38754640970330456 0 0 0 1
